NN;nnNZ;nnSample;Sample;NZ_id;йНПНАЙЮ;цНД;йНД;оп;ой;йПЮР_оп;йПЮР_ой;<1520;дСАКЭ;кХВ. йНД;оп2;ой2;
4739;565;19;DG66-0700-0460;DG05M;36;2021;0700-0460;700;460;хярхмю;хярхмю;+;кнфэ;дю1036;0700;0460;
4740;566;20;DG66-0280-1060;DG05M;36;2021;0280-1060;280;1060;хярхмю;хярхмю;+;кнфэ;дю1103;0280;1060;
4741;567;21;DG66-0720-0520;DG05M;36;2021;0720-0520;720;520;хярхмю;хярхмю;+;кнфэ;дю1021;0720;0520;
4742;568;22;DG66-0820-0680;DG05M;36;2021;0820-0680;820;680;хярхмю;хярхмю;+;кнфэ;лл426;0820;0680;
4743;569;23;DG66-0280-0940;DG05M;36;2021;0280-0940;280;940;хярхмю;хярхмю;+;кнфэ;дю1109;0280;0940;
4744;570;24;DG66-0820-0600;DG05M;36;2021;0820-0600;820;600;хярхмю;хярхмю;+;кнфэ;лл430;0820;0600;
4745;571;25;DG66-0840-0420;DG05M;36;2021;0840-0420;840;420;хярхмю;хярхмю;+;кнфэ;лл444;0840;0420;
4746;572;26;DG66-0700-0440;DG05M;36;2021;0700-0440;700;440;хярхмю;хярхмю;+;кнфэ;дю1035;0700;0440;
4747;573;27;DG66-0840-0540;DG05M;36;2021;0840-0540;840;540;хярхмю;хярхмю;+;кнфэ;лл452;0840;0540;
4748;574;28;DG66-1240-0920;DG05M;36;2021;1240-0920;1240;920;хярхмю;хярхмю;+;кнфэ;дю1072;1240;0920;
4749;575;29;DG66-1220-0920;DG05M;36;2021;1220-0920;1220;920;хярхмю;хярхмю;+;кнфэ;дю1071;1220;0920;
4750;576;30;DG66-0260-1060;DG05M;36;2021;0260-1060;260;1060;хярхмю;хярхмю;+;кнфэ;дю1142;0260;1060;
4751;577;31;DG66-0520-1100;DG05M;36;2021;0520-1100;520;1100;хярхмю;хярхмю;+;кнфэ;гю;0520;1100;
4752;578;32;DG66-0280-0680;DG05M;36;2021;0280-0680;280;680;хярхмю;хярхмю;+;кнфэ;дю1122;0280;0680;
4753;579;33;DG66-0740-0500;DG05M;36;2021;0740-0500;740;500;хярхмю;хярхмю;+;кнфэ;гю29;0740;0500;
4754;580;34;DG66-1240-0940;DG05M;36;2021;1240-0940;1240;940;хярхмю;хярхмю;+;кнфэ;дю1073;1240;0940;
4755;581;35;DG66-0460-0900;DG05M;36;2021;0460-0900;460;900;хярхмю;хярхмю;+;кнфэ;лл479;0460;0900;
4756;582;36;DG66-0400-0960;DG05M;36;2021;0400-0960;400;960;хярхмю;хярхмю;+;кнфэ;йб1035;0400;0960;
4757;583;37;DG66-0640-0920;DG05M;36;2021;0640-0920;640;920;хярхмю;хярхмю;+;кнфэ;лл505;0640;0920;
4758;584;38;DG66-0740-0440;DG05M;36;2021;0740-0440;740;440;хярхмю;хярхмю;+;кнфэ;гю26;0740;0440;
4759;585;39;DG66-0420-0960;DG05M;36;2021;0420-0960;420;960;хярхмю;хярхмю;+;кнфэ;лл518;0420;0960;
4760;586;40;DG66-0600-1060;DG05M;36;2021;0600-1060;600;1060;хярхмю;хярхмю;+;кнфэ;цп1069;0600;1060;
4761;587;41;DG66-0360-0900;DG05M;36;2021;0360-0900;360;900;хярхмю;хярхмю;+;кнфэ;йб1018;0360;0900;
4762;588;42;DG66-0500-0720K;DG05M;36;2021;0500-0720K;500;0720K;хярхмю;#гмюв!;кнфэ;кнфэ;дю;0500;0720K;
4763;589;43;DG66-0340-0880;DG05M;36;2021;0340-0880;340;880;хярхмю;хярхмю;+;кнфэ;цп1204;0340;0880;
4764;590;44;DG66-0520-0740;DG05M;36;2021;0520-0740;520;740;хярхмю;хярхмю;+;кнфэ;цп1042;0520;0740;
4765;591;45;DG66-0780-0680;DG05M;36;2021;0780-0680;780;680;хярхмю;хярхмю;+;кнфэ;йб859;0780;0680;
4766;592;46;DG66-0780-0400;DG05M;36;2021;0780-0400;780;400;хярхмю;хярхмю;+;кнфэ;йб873;0780;0400;
4767;593;47;DG66-0140-0840K;DG05M;36;2021;0140-0840K;140;0840K;хярхмю;#гмюв!;кнфэ;кнфэ;лл;0140;0840K;
4768;594;48;DG66-0520-1040;DG05M;36;2021;0520-1040;520;1040;хярхмю;хярхмю;+;кнфэ;цп1091;0520;1040;
4769;595;49;DG66-0400-1000;DG05M;36;2021;0400-1000;400;1000;хярхмю;хярхмю;+;кнфэ;йб1037;0400;1000;
4770;596;50;DG66-0780-0740;DG05M;36;2021;0780-0740;780;740;хярхмю;хярхмю;+;кнфэ; йб856;0780;0740;
4919;745;1;DG66-1260-0820;DG05M;37;2021;1260-0820;1260;820;хярхмю;хярхмю;+;кнфэ;дю;1260;0820;
4920;746;2;DG66-0180-0780;DG05M;37;2021;0180-0780;180;780;хярхмю;хярхмю;+;кнфэ;гю;0180;0780;
4921;747;3;DG66-1720-1180;DG05M;37;2021;1720-1180;1720;1180;хярхмю;хярхмю;+;кнфэ;гю;1720;1180;
4922;748;4;DG66-0180-0800;DG05M;37;2021;0180-0800;180;800;хярхмю;хярхмю;+;кнфэ;гю;0180;0800;
4923;749;5;DG66-0380-0880;DG05M;37;2021;0380-0880;380;880;хярхмю;хярхмю;+;кнфэ;цп1207;0380;0880;
4924;750;6;DG66-0200-0820;DG05M;37;2021;0200-0820;200;820;хярхмю;хярхмю;+;кнфэ;гю;0200;0820;
4925;751;7;DG66-1660-1240;DG05M;37;2021;1660-1240;1660;1240;хярхмю;хярхмю;+;кнфэ;йб;1660;1240;
4926;752;8;DG66-1660-1260;DG05M;37;2021;1660-1260;1660;1260;хярхмю;хярхмю;+;кнфэ;йб;1660;1260;
4927;753;9;DG66-0200-0660;DG05M;37;2021;0200-0660;200;660;хярхмю;хярхмю;+;кнфэ;гю;0200;0660;
